agno,rbd,nombre_establecimiento,nombre_comuna,nombre_deprov,nombre_region,numero_region,dependencia,area_geografica,estado,latitud,longitud,alumnos_psu,psu_lenguaje,psu_matematica,psu_nem,alumnos_psu_lenguaje,alumnos_psu_matematica,alumnos_psu_nem
2008,24473,COLEGIO TEC.HOTELERIA Y GASTRONOMIA ACHIGA CO,SANTIAGO,Santiago Centro,METROPOLITANA DE SANTIAGO          ,13,Particular Subvencionado,URBANO,FUNCIONANDO,-33.46029930,-70.65593730,90,460,431,499,90,90,90
2008,24482,LICEO POLITECNICO PARTICULAR ANDES,RENCA,Santiago Poniente,METROPOLITANA DE SANTIAGO          ,13,Particular Subvencionado,URBANO,FUNCIONANDO,-33.40818839,-70.69491573,214,492,503,500,214,213,213
2008,24486,COLEGIO POLIVALENTE SAN RAFAEL,LO BARNECHEA,Santiago Oriente,METROPOLITANA DE SANTIAGO          ,13,Particular Subvencionado,URBANO,FUNCIONANDO,-33.35090185,-70.50624558,35,565,574,559,35,35,35
2008,24491,INTERNATIONAL COUNTRY SCHOOL,PUENTE ALTO,Cordillera,METROPOLITANA DE SANTIAGO          ,13,Particular Pagado,RURAL,FUNCIONANDO,-33.59797301,-70.51793111,8,589,574,555,8,8,8
2008,24494,COLEGIO CRECES,LAS CONDES,Santiago Oriente,METROPOLITANA DE SANTIAGO          ,13,Particular Pagado,URBANO,FUNCIONANDO,-33.42483208,-70.56126481,21,471,489,421,21,21,21
2008,24496,COLEGIO COMERCIAL DE PENAFLOR,PEÑAFLOR,Talagante,METROPOLITANA DE SANTIAGO          ,13,Particular Subvencionado,URBANO,FUNCIONANDO,-33.61143887,-70.89373449,51,386,396,516,51,49,49
2008,24498,COLEGIO SAN JOAQUIN,RENCA,Santiago Poniente,METROPOLITANA DE SANTIAGO          ,13,Particular Subvencionado,URBANO,FUNCIONANDO,-33.39964227,-70.72867123,32,538,581,537,32,32,32
2008,24506,COLEGIO EL GOLF,LAS CONDES,Santiago Oriente,METROPOLITANA DE SANTIAGO          ,13,Particular Pagado,URBANO,FUNCIONANDO,-33.41820618,-70.58381614,3,253,361,558,3,3,3
2008,24507,COLEGIO TALINAY,PROVIDENCIA,Santiago Oriente,METROPOLITANA DE SANTIAGO          ,13,Particular Pagado,URBANO,FUNCIONANDO,-33.44438102,-70.60597874,15,542,515,514,15,15,15
2008,24599,COLEGIO LONDON ANEXO,LA FLORIDA,Cordillera,METROPOLITANA DE SANTIAGO          ,13,Particular Subvencionado,URBANO,FUNCIONANDO,-33.55350910,-70.59286243,99,429,416,493,99,98,84
2008,24624,COLEGIO TABOR Y NAZARETH,LO BARNECHEA,Santiago Oriente,METROPOLITANA DE SANTIAGO          ,13,Particular Pagado,URBANO,FUNCIONANDO,-33.32584059,-70.54067511,101,640,676,642,101,101,101
2008,24625,COLEGIO SAN CRISTOBAL COLLEGE,SAN MIGUEL,Santiago Centro,METROPOLITANA DE SANTIAGO          ,13,Particular Subvencionado,URBANO,FUNCIONANDO,-33.49507246,-70.65196005,69,495,508,540,69,69,69
2008,24626,COMPLEJO EDUCACIONAL ALBERTO WIDMER,MAIPÚ,Santiago Poniente,METROPOLITANA DE SANTIAGO          ,13,Particular Subvencionado,URBANO,FUNCIONANDO,-33.50196258,-70.75680630,268,467,457,561,268,266,268
2008,24627,COLEGIO ETIEVAN,LA REINA,Santiago Oriente,METROPOLITANA DE SANTIAGO          ,13,Particular Pagado,URBANO,FUNCIONANDO,-33.44125318,-70.52954568,24,602,609,562,24,24,24
2008,24632,COLEGIO BUENAVENTURA,VITACURA,Santiago Oriente,METROPOLITANA DE SANTIAGO          ,13,Particular Pagado,URBANO,CERRADO,-33.38152599,-70.57174734,20,492,510,469,20,20,20
2008,24638,LICEO MIGUEL DE CERVANTES Y SAAVEDRA,SANTIAGO,Santiago Centro,METROPOLITANA DE SANTIAGO          ,13,Municipal,URBANO,FUNCIONANDO,-33.44296036,-70.67116250,178,479,473,493,178,178,178
2008,24648,COLEGIO LOS NOGALES,PUENTE ALTO,Cordillera,METROPOLITANA DE SANTIAGO          ,13,Particular Subvencionado,URBANO,FUNCIONANDO,-33.58293812,-70.58069977,79,591,598,606,79,79,79
2008,24652,ESCUELA AGROECOLOGICA DE PIRQUE,PIRQUE,Cordillera,METROPOLITANA DE SANTIAGO          ,13,Particular Subvencionado,RURAL,FUNCIONANDO,-33.64531099,-70.59867036,60,441,425,475,60,59,60
2008,24666,JOHN DEWEY COLLEGE,LAS CONDES,Santiago Oriente,METROPOLITANA DE SANTIAGO          ,13,Particular Pagado,URBANO,FUNCIONANDO,-33.42470758,-70.58459028,28,637,643,605,28,28,28
2008,24670,COLEGIO INTERNACIONAL  ALBA,MAIPÚ,Santiago Poniente,METROPOLITANA DE SANTIAGO          ,13,Particular Pagado,URBANO,FUNCIONANDO,-33.48091097,-70.74429582,25,706,706,741,25,25,25
2008,24671,COLEGIO LA ABADIA,LA REINA,Santiago Oriente,METROPOLITANA DE SANTIAGO          ,13,Particular Pagado,URBANO,FUNCIONANDO,-33.43414425,-70.54356544,30,599,639,482,30,30,30
2008,24675,COLEGIO SAN MANUEL,MELIPILLA,Talagante,METROPOLITANA DE SANTIAGO          ,13,Particular Subvencionado,URBANO,FUNCIONANDO,-33.68287395,-71.22385191,20,503,508,531,20,20,20
2008,24678,COLEGIO LARRAIN,LA REINA,Santiago Oriente,METROPOLITANA DE SANTIAGO          ,13,Particular Pagado,URBANO,FUNCIONANDO,-33.45296404,-70.56527615,58,503,505,518,58,57,58
